prompt_id,prompt_chars,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,generated_tokens,acceptance_rate,avg_accepted_prefix_length,total_generation_time,tokens_per_s,proposed_tokens,accepted_tokens,rejected_tokens,verify_rounds,draft_time,verify_time,rebuild_time,draft_time_ratio,verify_time_ratio,rebuild_time_ratio,output_exact_match,output_prefix_match_len,output_prefix_match_ratio
explain_sd_simple,45,baseline,hf,,gpt2-medium,greedy,,,,1.0,128,,,3.1383564472198486,40.7856794321086,,,,,0.0,3.1383564472198486,0.0,0.0,1.0,0.0,,,
explain_sd_simple,45,baseline,hf,,gpt2-medium,greedy,,,,1.0,128,,,3.0648651123046875,41.76366505857343,,,,,0.0,3.0648651123046875,0.0,0.0,1.0,0.0,,,
explain_sd_simple,45,baseline,hf,,gpt2-medium,greedy,,,,1.0,128,,,3.1470258235931396,40.67332369515007,,,,,0.0,3.1470258235931396,0.0,0.0,1.0,0.0,,,
explain_sd_simple,45,baseline,manual,,gpt2-medium,greedy,,,,1.0,128,,,3.323991537094116,38.5079199425097,,,,,0.0,3.323991537094116,0.0,0.0,1.0,0.0,,,
explain_sd_simple,45,baseline,manual,,gpt2-medium,greedy,,,,1.0,128,,,3.3198137283325195,38.556380108799665,,,,,0.0,3.3198137283325195,0.0,0.0,1.0,0.0,,,
explain_sd_simple,45,baseline,manual,,gpt2-medium,greedy,,,,1.0,128,,,3.1744625568389893,40.32178603721116,,,,,0.0,3.1744625568389893,0.0,0.0,1.0,0.0,,,
explain_sd_simple,45,speculative,manual,gpt2,gpt2-medium,greedy,1,,,1.0,128,0.8823529411764706,0.8823529411764706,4.991475820541382,25.643718331408635,68,60,8,68,0.8477036952972412,1.643115520477295,2.447939395904541,0.16983027180231802,0.32918430932098164,0.49042397156980205,1,128,1.0
explain_sd_simple,45,speculative,manual,gpt2,gpt2-medium,greedy,1,,,1.0,128,0.8823529411764706,0.8823529411764706,5.25334358215332,24.36543469854934,68,60,8,68,0.8838341236114502,1.7318949699401855,2.5838704109191895,0.1682422079937842,0.3296747952720599,0.4918525450528544,1,128,1.0
explain_sd_simple,45,speculative,manual,gpt2,gpt2-medium,greedy,1,,,1.0,128,0.8823529411764706,0.8823529411764706,4.923322677612305,25.998702173646066,68,60,8,68,0.8627171516418457,1.6443099975585938,2.3642306327819824,0.17523067410650467,0.3339837961537076,0.4802103757149183,1,128,1.0
explain_sd_simple,45,speculative,manual,gpt2,gpt2-medium,greedy,2,,,1.0,128,0.8617021276595744,1.7234042553191489,4.225712776184082,30.290747805057165,94,81,11,47,1.1969234943389893,1.2605366706848145,1.7105827331542969,0.28324771647632885,0.2983015499276571,0.40480336070048595,1,128,1.0
